0,570
2,642
3,862
5,370
8,389
8,729
10,556
10,358
11,664
12,475
12,800
14,622
14,450
16,315
17,512
17,703
18,489
19,35
20,104
22,713
22,274
23,866
25,110
28,621
29,654
29,442
31,753
31,621
32,191
32,830
36,696
38,818
39,808
41,260
41,730
43,888
44,724
47,937
48,487
49,349
51,301
52,795
52,657
55,581
56,253
58,605
58,214
63,667
63,362
64,506
69,993
70,938
71,786
74,181
76,113
76,885
77,580
78,781
78,643
80,307
80,530
83,147
84,285
85,667
87,304
94,940
95,959
96,746
101,354
102,232
103,657
104,746
104,724
105,967
106,937
107,93
108,30
109,112
110,800
112,538
112,328
113,249
114,451
115,703
116,29
120,746
121,511
122,171
129,301
130,540
130,245
133,675
134,888
135,404
135,187
137,678
138,689
139,613
139,579
141,745
142,693
142,267
144,61
145,315
146,421
148,406
148,510
149,89
153,36
154,726
154,937
156,945
158,466
160,820
160,614
162,514
162,933
163,918
164,996
164,287
166,677
166,519
167,753
167,621
168,430
168,653
171,429
173,271
176,582
182,888
184,937
186,462
188,730
190,360
191,613
191,579
195,607
196,29
196,685
197,680
197,509
199,450
200,639
200,93
201,262
204,639
207,627
208,179
208,33
211,95
213,253
214,653
216,659
216,192
218,401
218,626
219,843
219,505
221,6
222,192
223,413
224,802
224,26
226,791
228,248
228,60
231,699
232,685
233,659
237,100
237,789
239,249
240,684
242,997
243,370
244,124
245,824
249,791
251,639
251,93
252,329
254,110
254,761
255,901
255,253
256,961
256,689
257,937
258,112
260,955
260,808
261,514
264,727
264,496
266,888
268,818
268,36
269,349
272,93
273,191
273,830
274,322
275,696
276,818
280,693
280,267
283,866
283,851
284,274
286,982
288,685
289,934
289,285
292,80
292,838
293,633
294,19
297,532
299,945
300,514
302,482
302,324
306,68
307,538
307,328
308,734
309,753
309,621
310,993
310,656
311,436
314,664
314,886
316,901
316,253
317,46
319,512
320,685
321,967
321,489
322,519
323,639
323,93
325,232
325,458
326,100
326,789
327,955
331,901
332,514
332,933
333,469
333,583
335,590
336,212
340,153
341,566
342,30
343,789
344,942
348,922
350,782
350,62
351,24
352,675
353,240
357,21
361,622
363,141
364,40
365,183
365,395
366,191
367,660
367,561
369,3
369,360
370,475
371,434
371,89
372,996
373,765
374,53
376,753
376,621
378,677
379,945
379,296
381,511
381,158
382,556
383,959
383,738
384,746
386,820
387,172
388,794
388,15
390,401
391,937
392,161
393,73
396,959
397,423
400,830
403,277
404,198
405,260
407,744
408,652
409,3
409,360
410,232
411,639
414,437
415,35
415,688
417,451
418,639
420,934
420,285
421,517
421,322
425,981
426,281
430,739
431,12
431,118
432,324
433,826
435,996
437,506
439,656
441,721
445,504
448,416
449,346
451,140
452,792
453,229
454,127
457,485
459,438
460,791
461,978
463,556
464,469
464,583
467,288
467,99
468,370
468,783
469,53
470,369
470,591
471,664
472,224
472,447
473,401
473,626
474,607
476,761
477,349
478,824
478,53
479,613
479,579
481,776
482,703
483,580
485,591
488,745
492,403
