0,570
1,224
1,447
3,862
4,802
4,26
5,783
7,230
7,301
8,389
8,729
9,308
9,409
10,358
11,664
12,800
14,622
14,450
16,101
16,315
18,967
19,35
19,688
20,313
20,104
22,274
23,866
23,851
25,761
28,621
31,753
32,830
39,955
41,260
43,888
44,746
45,369
45,591
46,289
47,937
48,570
49,349
51,230
51,301
52,795
53,606
53,744
54,259
55,581
55,776
56,901
56,253
58,605
58,214
59,496
64,506
65,35
65,688
67,471
67,289
69,993
73,90
73,170
74,181
74,215
76,113
77,580
78,781
80,307
81,281
83,147
84,934
86,173
86,947
87,304
88,294
91,221
92,822
95,959
96,746
100,664
100,886
102,232
102,458
104,746
104,724
105,967
105,489
106,937
108,541
109,765
110,475
111,100
112,538
113,249
113,896
115,703
116,29
116,685
117,110
117,761
119,514
119,933
120,746
120,724
121,511
121,158
122,171
122,684
123,370
126,262
126,398
128,198
128,972
130,540
131,12
133,675
134,888
135,404
137,982
138,961
138,689
139,579
141,592
142,267
143,699
144,61
145,101
145,315
149,434
150,809
152,703
153,36
155,203
155,130
156,945
156,296
159,118
160,614
163,918
163,809
164,287
166,677
166,519
167,753
167,621
168,430
168,653
172,42
173,271
175,398
178,322
181,68
181,822
182,456
184,726
185,6
185,346
186,462
186,9
187,224
188,730
189,92
190,3
191,579
194,451
195,935
195,607
196,29
197,680
199,450
201,262
201,398
202,382
203,942
204,639
206,551
207,437
208,33
210,118
211,647
214,430
216,659
216,192
217,540
218,401
221,6
222,659
223,849
223,413
224,802
224,26
225,46
227,230
227,301
228,248
228,60
232,685
234,369
234,591
235,556
236,911
239,249
240,684
241,456
242,668
243,370
244,124
245,824
245,53
246,40
249,791
249,752
250,124
251,639
251,93
254,110
254,761
255,901
255,253
260,955
260,808
262,228
264,727
265,613
270,3
280,693
282,937
283,851
284,713
284,274
286,506
289,285
290,92
290,438
291,656
292,80
293,633
297,580
297,532
298,989
298,422
302,324
303,947
305,368
305,338
306,68
307,328
308,734
308,393
309,621
311,649
311,436
314,664
316,901
316,253
318,795
318,657
319,512
320,29
320,685
321,967
322,677
322,519
323,639
325,232
326,100
327,955
328,622
331,901
332,514
332,933
333,469
333,583
334,370
336,212
336,858
337,404
339,583
340,153
343,100
343,789
349,369
349,591
350,782
350,62
351,24
353,880
355,101
355,315
357,21
359,271
359,914
361,450
363,141
363,455
364,675
364,40
365,183
366,191
366,830
367,561
368,172
369,360
370,800
371,434
371,89
372,996
372,287
373,112
374,824
374,53
375,379
375,151
376,753
377,810
377,165
382,556
382,358
383,959
383,738
384,746
384,724
387,383
387,172
388,15
390,401
391,726
391,937
393,862
396,959
397,896
399,491
403,277
404,882
409,3
410,458
411,639
411,93
412,113
415,688
417,451
417,786
418,93
419,147
420,934
421,517
421,322
423,835
425,981
428,221
428,568
430,739
431,12
431,118
432,324
433,646
433,826
434,61
434,279
435,996
441,721
444,594
445,504
446,271
448,46
448,416
449,6
450,993
450,656
451,140
451,920
452,686
453,229
453,629
454,127
459,92
459,438
460,791
461,695
464,583
469,824
471,886
472,447
473,626
474,935
476,110
478,53
482,512
483,580
488,592
488,745
490,306
492,378
493,402
494,89
495,282
495,942
498,80
498,838
499,440
501,746
501,724
502,813
502,157
503,113
503,885
504,3
505,594
507,35
507,688
508,685
512,729
513,168
514,813
514,157
515,147
516,934
519,179
519,33
520,643
523,24
524,993
525,568
526,173
527,649
527,436
528,782
528,62
529,68
531,436
532,229
532,629
533,656
534,530
538,113
543,436
544,471
544,289
545,896
547,45
547,699
549,993
549,656
554,118
555,171
555,684
557,403
558,901
559,951
562,30
562,541
563,240
566,972
569,678
578,308
579,437
579,486
581,942
582,646
584,699
585,482
586,267
587,151
589,139
593,93
596,981
597,469
597,583
598,258
599,753
599,621
600,514
600,380
603,794
604,471
604,289
605,177
607,517
607,322
608,369
609,947
613,449
613,785
616,996
617,61
617,279
618,818
618,36
619,464
622,471
623,181
625,546
628,462
628,9
632,427
634,951
635,285
637,305
638,471
644,12
646,147
648,241
648,602
649,29
650,438
651,656
652,665
653,738
655,434
658,358
659,664
661,218
663,972
664,98
665,328
666,786
667,512
667,703
668,29
669,680
670,101
670,315
671,368
671,338
672,972
675,110
675,761
676,802
676,26
677,820
678,281
681,91
682,789
683,101
684,971
685,125
686,21
686,259
687,693
687,267
690,370
690,349
693,981
695,108
695,169
696,404
698,95
698,647
700,781
701,148
704,947
705,421
706,402
708,918
711,214
712,489
714,810
714,165
715,677
716,693
716,267
717,945
718,514
722,281
722,382
723,937
725,933
727,482
727,324
728,947
731,496
732,389
732,729
735,880
736,727
736,496
737,888
737,456
738,741
739,240
740,693
741,333
742,232
743,802
745,614
746,110
747,809
750,538
751,3
753,232
753,458
755,313
756,937
757,512
758,108
759,444
760,888
760,456
762,436
763,514
763,933
766,109
767,786
768,967
769,29
770,282
770,942
771,993
772,158
774,118
777,146
778,378
779,253
780,187
781,734
787,224
788,922
788,228
794,354
797,358
801,110
803,379
804,668
804,997
805,961
805,689
806,606
806,744
807,474
808,595
809,695
810,307
811,677
811,519
812,753
814,148
815,579
816,413
817,794
818,191
821,606
823,888
825,6
826,53
827,592
828,404
828,187
830,480
830,2
833,967
833,489
836,424
837,633
840,68
844,982
847,61
848,294
849,824
850,746
850,724
852,147
853,285
854,40
856,173
858,304
859,282
859,942
861,943
863,221
864,922
864,228
865,362
867,165
868,727
868,496
869,537
870,746
870,724
871,918
871,809
876,791
878,358
879,282
879,942
881,901
881,253
883,758
883,551
885,947
887,482
888,896
889,362
890,313
890,104
891,997
892,370
893,726
893,937
894,474
895,967
898,982
899,536
900,101
900,315
901,800
902,110
902,761
903,253
904,379
906,675
908,678
909,279
910,818
910,36
911,971
912,482
912,324
915,450
916,101
917,487
919,579
921,68
924,730
926,148
927,469
928,997
929,191
930,629
931,108
932,434
932,89
935,552
935,773
936,677
937,92
939,440
940,307
941,146
944,862
949,296
950,514
950,380
951,301
952,389
953,30
954,888
954,456
955,89
956,538
956,328
957,535
958,534
960,436
961,613
962,918
962,809
964,193
964,109
965,451
966,232
966,458
967,680
967,509
968,215
971,758
971,551
973,926
974,996
974,287
975,398
976,552
976,773
977,378
977,403
979,686
980,112
985,95
985,647
986,30
986,541
990,118
991,813
992,181
992,215
993,514
995,843
998,192
