0,487
1,447
3,862
4,802
4,26
10,556
10,358
11,664
11,886
12,475
16,101
16,315
17,512
17,703
18,967
18,489
19,35
19,688
20,104
22,274
23,851
25,110
25,761
28,753
28,621
29,654
31,753
32,191
32,830
36,48
37,139
39,955
39,808
40,402
41,730
43,888
44,746
45,591
47,937
48,487
48,570
49,370
49,349
51,230
51,301
52,657
54,21
56,901
57,173
57,947
58,214
65,35
65,688
66,60
67,289
69,993
71,451
73,170
74,181
75,443
76,113
76,885
77,580
78,781
80,307
80,530
81,281
81,382
82,157
83,147
84,934
84,285
87,304
88,294
91,568
94,940
96,746
101,575
102,458
104,746
104,724
105,489
106,937
107,639
108,30
109,765
110,800
111,100
111,789
113,249
113,896
114,786
115,703
116,685
117,110
121,511
121,158
122,171
122,684
123,783
126,398
128,198
128,972
130,540
130,245
131,12
131,118
132,881
135,404
135,187
136,146
137,678
138,689
139,579
141,592
142,693
143,699
145,315
146,421
148,406
148,510
149,434
150,809
152,512
153,818
154,726
154,937
155,130
156,296
158,72
158,466
159,12
160,820
160,614
162,514
162,933
164,287
168,430
168,653
173,271
175,262
178,517
180,830
181,822
182,888
182,456
184,726
185,6
185,346
186,462
186,9
187,224
188,260
188,730
189,438
190,3
191,613
191,579
194,451
195,607
199,450
200,93
201,262
202,281
202,382
203,282
206,758
207,437
207,627
208,179
210,12
210,118
211,95
211,647
213,901
214,430
216,659
218,401
218,626
221,6
222,192
223,849
223,413
224,802
224,26
225,46
227,230
228,248
228,60
231,45
231,699
233,659
233,192
234,369
235,358
236,911
239,249
242,997
244,124
245,53
246,40
247,967
247,489
249,791
249,752
250,124
252,474
255,901
256,961
257,726
259,959
259,738
261,514
264,727
265,579
266,888
266,456
267,469
267,583
268,818
269,370
270,3
270,360
273,191
273,830
275,48
276,36
278,404
280,693
280,267
282,937
283,866
283,851
284,713
284,274
286,506
288,685
289,934
290,438
291,993
292,80
293,440
293,633
297,532
299,945
300,514
300,380
302,482
303,173
303,947
304,653
305,338
306,68
307,328
308,393
313,232
314,664
314,886
317,416
320,29
320,685
321,489
322,519
327,955
328,450
330,110
334,370
334,783
335,642
336,212
337,404
339,583
342,541
343,789
347,487
349,591
351,881
352,675
352,40
353,240
355,101
355,315
356,389
359,271
359,914
361,622
363,455
364,675
364,40
365,183
366,191
366,830
367,660
367,561
368,172
369,360
370,800
371,434
371,89
372,996
372,287
374,824
376,753
376,621
377,810
377,165
379,296
381,511
381,158
383,959
384,746
386,614
387,383
388,15
390,626
391,937
393,73
393,862
396,959
396,738
397,423
400,191
400,830
403,277
403,537
404,882
405,260
407,606
407,744
409,3
410,458
411,639
414,437
415,35
415,688
417,786
419,147
423,835
424,719
424,938
425,981
426,382
428,568
432,482
432,324
433,646
433,826
434,61
435,996
437,506
441,721
445,218
446,914
448,46
450,656
451,140
451,920
453,629
460,791
460,752
461,978
463,358
464,469
464,583
465,100
467,288
468,370
468,783
469,824
469,53
470,369
471,664
472,224
474,935
474,607
479,613
480,782
480,62
482,512
482,703
484,181
484,215
485,591
488,745
490,306
493,402
498,80
498,838
499,440
499,633
500,281
501,746
502,157
504,3
504,360
505,594
505,373
507,35
507,688
508,29
512,389
512,729
513,168
513,943
514,813
515,147
516,285
517,438
518,580
519,179
519,33
522,979
523,24
525,568
526,173
527,436
528,782
529,68
529,822
531,649
532,229
533,993
533,656
534,307
534,530
538,885
539,786
543,649
543,436
544,471
544,289
545,896
547,45
550,885
553,434
554,12
557,378
559,951
560,959
560,738
561,395
562,30
563,240
564,438
567,734
567,393
571,54
576,101
577,230
578,308
581,282
581,942
582,826
584,45
585,482
585,324
587,151
588,668
589,139
589,601
593,639
597,469
599,621
600,514
600,380
603,794
604,471
604,289
605,34
607,322
608,369
608,591
609,947
610,713
612,230
612,301
613,449
615,203
616,996
617,61
617,279
618,36
620,260
620,730
622,289
623,215
624,639
629,626
630,786
631,552
631,773
632,384
633,322
634,147
634,951
635,285
636,580
636,532
637,983
638,471
641,30
644,12
644,118
645,813
645,157
646,951
647,153
648,602
649,685
650,92
650,438
651,993
652,665
653,959
653,738
655,89
658,556
658,358
661,504
662,901
662,253
665,538
665,328
