0,487
0,570
1,447
3,862
4,802
4,26
5,783
7,301
9,308
9,409
10,358
11,664
11,886
16,315
17,703
18,967
18,489
19,35
19,688
20,313
22,713
22,274
23,866
25,110
28,621
29,654
31,753
37,601
38,818
38,36
39,955
41,260
41,730
43,888
44,724
46,471
46,289
47,937
48,487
48,570
49,349
50,191
51,301
52,795
52,657
53,744
54,259
55,581
55,776
56,901
56,253
57,173
57,947
58,605
59,496
63,667
63,362
64,982
64,506
66,248
66,60
67,289
69,656
70,719
71,451
71,786
75,443
75,97
76,113
76,885
78,781
81,281
81,382
83,147
83,951
85,362
91,221
94,721
95,738
101,354
101,575
102,232
102,458
103,795
103,657
104,746
106,726
106,937
107,639
107,93
108,30
108,541
109,765
109,112
111,789
112,538
113,249
114,786
116,29
116,685
117,110
117,761
119,514
119,933
120,746
121,511
121,158
123,783
126,262
126,398
130,540
130,245
131,118
132,24
133,675
133,40
134,456
135,404
135,187
137,678
138,961
139,613
139,579
141,592
141,745
142,693
143,699
144,61
145,101
145,315
148,406
148,510
149,434
150,918
152,703
154,726
155,130
156,945
158,72
158,466
160,820
163,809
164,996
164,287
166,519
167,753
167,621
168,653
171,429
173,271
173,914
175,262
176,13
178,517
178,322
180,191
180,830
182,888
182,456
184,726
185,6
185,346
187,224
190,3
191,613
194,451
195,935
199,450
201,398
202,382
204,93
206,758
206,551
207,437
207,627
210,12
211,647
214,430
214,653
217,245
218,626
221,6
221,346
222,659
223,849
224,802
225,46
227,230
228,248
231,45
233,659
235,556
235,358
237,100
237,789
238,287
240,684
241,888
242,997
244,124
245,824
246,40
250,124
251,639
251,93
252,329
254,761
255,901
256,961
256,689
257,937
258,112
259,738
261,514
262,922
262,228
264,496
265,613
265,579
266,456
268,818
268,36
269,370
269,349
270,3
270,360
272,639
273,830
274,322
275,48
276,36
278,187
280,693
282,937
284,274
286,506
288,685
289,934
290,92
290,438
291,993
292,838
293,633
297,580
297,532
298,989
299,945
300,514
303,173
304,430
304,653
306,68
306,822
309,753
310,656
311,436
312,613
313,232
314,664
314,886
318,795
318,657
319,703
321,967
321,489
322,677
323,93
325,458
326,789
327,808
328,622
328,450
331,901
331,253
333,583
334,370
336,212
339,469
339,583
340,153
341,220
342,30
342,541
343,100
343,789
347,487
349,369
349,591
351,24
352,675
352,40
359,271
359,914
363,141
363,455
364,675
364,40
367,561
368,383
368,172
369,3
370,475
370,800
372,287
373,765
374,824
375,151
376,753
377,810
377,165
378,677
378,519
381,158
383,959
383,738
384,746
386,820
386,614
387,383
387,172
388,794
389,174
390,401
390,626
392,211
392,161
393,73
393,862
399,491
400,191
400,830
403,277
407,606
407,744
409,360
411,639
414,437
415,35
417,451
419,147
419,951
420,934
420,285
421,517
421,322
423,835
425,491
426,382
430,739
433,646
433,826
435,287
437,982
437,506
439,993
439,656
441,721
444,594
445,504
445,218
446,271
448,416
450,993
452,686
453,229
454,127
454,631
457,345
459,438
461,695
463,358
464,469
465,100
465,789
468,370
468,783
469,824
469,53
470,369
472,224
474,935
474,607
476,110
476,761
477,349
478,824
481,581
482,512
485,369
485,591
487,451
487,786
488,592
488,745
492,403
493,402
494,434
494,89
497,485
498,80
498,838
499,440
499,633
500,281
500,382
502,157
503,113
503,885
505,594
507,688
511,985
511,294
512,389
513,168
514,813
515,147
515,951
517,438
518,580
519,179
519,33
520,781
521,945
522,27
523,24
524,656
528,782
529,822
531,436
532,629
533,656
534,530
538,113
538,885
539,786
542,179
542,33
543,649
543,436
544,471
544,289
547,699
548,29
548,685
549,993
549,656
550,113
550,885
553,434
553,89
554,12
554,118
555,684
557,378
557,403
558,253
559,147
559,951
560,959
561,395
563,240
564,92
564,438
565,192
566,198
566,972
567,734
569,678
573,914
574,450
576,101
578,308
579,486
581,282
582,646
582,826
584,45
584,699
585,324
587,379
587,151
588,997
597,469
598,396
600,380
603,15
604,471
604,289
610,713
613,785
615,203
616,996
616,287
617,279
618,36
619,464
620,260
622,471
622,289
623,215
624,639
625,70
629,401
629,626
630,786
631,552
632,427
633,322
635,285
636,532
638,289
641,30
641,541
645,813
646,951
648,241
648,602
649,29
649,685
650,92
650,438
651,993
652,665
653,959
653,738
661,504
661,218
662,901
663,972
664,75
664,98
665,538
666,451
667,512
668,685
669,680
669,509
674,329
675,761
678,281
678,382
679,783
681,536
681,91
682,100
682,789
683,315
684,971
685,125
685,872
686,259
687,693
687,267
690,349
691,808
692,36
694,689
695,169
696,187
697,581
697,776
